,Description
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.33,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.34,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.35,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.36,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.37,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.38,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.39,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.40,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.41,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.42,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.43,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.44,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.45,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.46,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.47,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.48,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.49,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.50,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.51,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.52,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.53,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.54,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.55,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.56,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.57,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.58,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.59,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.60,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.61,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.62,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.63,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.64,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 45."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.65,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 2 anomalies in this series. The lengths of the anomalies are 24, 101, respectively."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.66,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.67,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.68,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.69,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.70,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.71,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.72,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.73,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.74,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.75,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 2 anomalies in this series. The lengths of the anomalies are 33, 15, respectively."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.76,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 10."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.77,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.78,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.79,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.80,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.81,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.82,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.83,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.84,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.85,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.86,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.87,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.88,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.89,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.90,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.91,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.92,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.93,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.94,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.95,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.96,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.97,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.98,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.99,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.100,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.101,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.102,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.103,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.104,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.105,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.106,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.107,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.108,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.109,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.110,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.111,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.112,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.113,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.114,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.115,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.116,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.117,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.118,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.119,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.120,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.121,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 54."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.122,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.123,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 23."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.124,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.125,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.126,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
KPI-43115f2a-baeb-3b01-96f7-4ea14188343c.train.out.127,"This is a time series from dataset IOPS, a dataset with performance indicators that reflect the scale, quality of web services, and health status of a machine. The length of the series is 128. There is no anomaly in this series."
