,Description
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.10,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.11,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.12,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.13,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.14,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.15,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.16,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.17,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.18,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.19,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.20,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.21,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.22,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.23,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.24,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.25,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.26,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.27,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.28,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.29,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.30,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.31,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.32,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.33,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.34,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.35,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.36,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.37,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.38,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.39,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.40,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.41,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.42,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.43,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.44,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.45,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.46,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.47,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.48,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.49,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.50,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.51,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 34."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.52,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 16."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.53,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.54,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.55,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.56,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.57,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.58,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.59,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.60,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.61,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.62,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.63,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.64,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.65,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.66,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.67,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.68,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.69,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.70,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.71,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.72,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.73,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.74,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.75,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.76,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.77,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
068_UCR_Anomaly_DISTORTEDinsectEPG4_1300_6508_6558.out.78,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
