,Description
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.77,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.78,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.79,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.80,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.81,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.82,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.83,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.84,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.85,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.86,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.87,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.88,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.89,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.90,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.91,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.92,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.93,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.94,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.95,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.96,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.97,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.98,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.99,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.100,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.101,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.102,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.103,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.104,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.105,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.106,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.107,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.108,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.109,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.110,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.111,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.112,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.113,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.114,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.115,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.116,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.117,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.118,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.119,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.120,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.121,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.122,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.123,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.124,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.125,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.126,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.127,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.128,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.129,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.130,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.131,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.132,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.133,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
077_UCR_Anomaly_DISTORTEDresperation11_58000_110800_110801.out.134,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
