,Description
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.15,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.16,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.17,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.18,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.19,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.20,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.21,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.22,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.23,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.24,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.25,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.26,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.27,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.28,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.29,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.30,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.31,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.32,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.33,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.34,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.35,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.36,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.37,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.38,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.39,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.40,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.41,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.42,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.43,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.44,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.45,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.46,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 2."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.47,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 46."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.48,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.49,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.50,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.51,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.52,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.53,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.54,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.55,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.56,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.57,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.58,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.59,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.60,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.61,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.62,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
010_UCR_Anomaly_DISTORTEDCIMIS44AirTemperature6_4000_6006_6054.out.63,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
