,Description
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.42,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.43,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.44,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.45,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.46,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.47,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.48,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.49,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.50,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.51,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.52,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.53,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.54,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.55,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.56,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.57,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.58,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.59,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.60,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.61,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.62,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.63,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.64,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.65,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.66,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.67,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.68,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.69,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.70,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.71,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.72,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.73,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.74,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.75,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.76,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.77,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.78,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.79,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.80,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.81,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.82,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.83,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.84,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.85,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.86,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.87,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.88,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.89,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.90,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.91,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.92,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.93,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.94,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.95,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.96,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.97,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.98,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.99,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.100,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.101,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.102,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.103,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.104,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.105,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.106,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.107,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.108,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.109,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.110,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.111,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.112,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.113,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.114,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.115,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.116,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.117,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.118,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.119,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.120,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.121,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.122,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.123,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.124,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.125,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.126,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.127,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.128,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.129,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.130,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
092_UCR_Anomaly_DISTORTEDtiltAPB4_20000_67995_67996.out.131,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
