,Description
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.32,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.33,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.34,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.35,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.36,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.37,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.38,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.39,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.40,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.41,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.42,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.43,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.44,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.45,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.46,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.47,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.48,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.49,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.50,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.51,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.52,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.53,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.54,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.55,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 50."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.56,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.57,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.58,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.59,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.60,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.61,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.62,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.63,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.64,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.65,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.66,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.67,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.68,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.69,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.70,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.71,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.72,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.73,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.74,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.75,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.76,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.77,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
107_UCR_Anomaly_NOISEinsectEPG3_5200_7000_7050.out.78,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
