,Description
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.22,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.23,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.24,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.25,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.26,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.27,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.28,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.29,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.30,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.31,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.32,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.33,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.34,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.35,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.36,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.37,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.38,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.39,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.40,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.41,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.42,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.43,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.44,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.45,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.46,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.47,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.48,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 63."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.49,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 107."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.50,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.51,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.52,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.53,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.54,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.55,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.56,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
033_UCR_Anomaly_DISTORTEDInternalBleeding5_4000_6200_6370.out.57,"This is a time series from dataset KDD21, a composite dataset released in a recent SIGKDD 2021 competition with 250 time series. The length of the series is 128. There is no anomaly in this series."
