,Description
NAB_data_KnownCause_5.out.29,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.30,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.31,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.32,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.33,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.34,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.35,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.36,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.37,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.38,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.39,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.40,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.41,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.42,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.43,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.44,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.45,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.46,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
NAB_data_KnownCause_5.out.47,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 78."
NAB_data_KnownCause_5.out.48,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.49,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.50,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.51,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.52,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.53,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.54,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.55,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 39."
NAB_data_KnownCause_5.out.56,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
NAB_data_KnownCause_5.out.57,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 39."
NAB_data_KnownCause_5.out.58,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.59,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.60,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.61,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.62,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.63,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.64,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.65,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.66,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 104."
NAB_data_KnownCause_5.out.67,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 102."
NAB_data_KnownCause_5.out.68,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 52."
NAB_data_KnownCause_5.out.69,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
NAB_data_KnownCause_5.out.70,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 26."
NAB_data_KnownCause_5.out.71,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.72,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.73,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.74,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.75,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.76,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.77,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_5.out.78,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 86."
NAB_data_KnownCause_5.out.79,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 120."
NAB_data_KnownCause_5.out.80,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
