,Description
NAB_data_KnownCause_1.out.17,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.18,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.19,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.20,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.21,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.22,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.23,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.24,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.25,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.26,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.27,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 14."
NAB_data_KnownCause_1.out.28,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
NAB_data_KnownCause_1.out.29,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
NAB_data_KnownCause_1.out.30,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 92."
NAB_data_KnownCause_1.out.31,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.32,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.33,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.34,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.35,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.36,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.37,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.38,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.39,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.40,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.41,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.42,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.43,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.44,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.45,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.46,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.47,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 115."
NAB_data_KnownCause_1.out.48,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 128."
NAB_data_KnownCause_1.out.49,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is 1 anomaly in this series. The length of the anomaly is 119."
NAB_data_KnownCause_1.out.50,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.51,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.52,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.53,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.54,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.55,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
NAB_data_KnownCause_1.out.56,"This is a time series from dataset NAB, a dataset composed of labeled real-world and artificial time series including AWS server metrics, online advertisement clicking rates, real time traffic data, and a collection of Twitter mentions of large publicly-traded companies. The length of the series is 128. There is no anomaly in this series."
